Darija (Arabic),Darija (Arabizi),English
و شكون حبيبة ا خلتي زينب,w chkoun 7biba a 5liti zineb?,"And who is your beloved, my friend Zineb?"
بنت خالي محمد,bnt khali mohamed,My cousin Mohammed's daughter
بنت خالي محمد,bnt 5ali mohamed,My cousin Mohammed's daughter
قولي ليها بلي كان عندي ولكن مشى لي,gouli liha blli kan 3ndi walakin mcha li,"Tell her that I had it, but I lost it."
كتقول ليك هي كان عندها ولكن مشا ليها التيليفون و النمرة,katgoul lik hiya kan 3ndha walakin msha liha ettelephone w nnmra,"She says she had it, but she lost the phone and the number."
كتقول ليك هي كان عندها ولكن مشا ليها التيليفون و النمرة,katgoul lik hiya kan 3ndha walakin mcha liha ettelephone w nnmra,"She says she had it, but she lost the phone and the number."
وخى إلى جات حورية سوليه يقد يكون عندها عيطي ل فريال باش تكتبو ليك,wkhay ila jat 7ouria souliha yqdr ykon 3ndha 3iyti l feryal bach tektbo lik,"Okay, if Houria comes, ask her. It might be with her. Call Feryal to write it down for you."
وخى إلى جات حورية سوليه يقد يكون عندها عيطي ل فريال باش تكتبو ليك,w5ay ila jat 7ouria souliha yqdr ykon 3ndha 3iyti l feryal bach tektbo lik,"Okay, if Houria comes, ask her. It might be with her. Call Feryal to write it down for you."
وخى فريال معلوم فريال معلوم,wkhay feryal ma3loum feryal ma3loum,"Okay, Feryal is known, Feryal is known."
وخى فريال معلوم فريال معلوم,w5ay feryal ma3loum feryal ma3loum,"Okay, Feryal is known, Feryal is known."
مزيان ممكن,mzian momkin,"Good, possible."
سمعي ا لبيبة,sma3i a lbiba,"Listen, Labiba."
قولي ليها تقول ل حورية باش تقول ل ليليا و وردة و لويزة,gouli liha tgoul l houria bach tgoul l lilia w warda w louiza,"Tell her to tell Houria to tell Lilia, Warda, and Louiza."
سمعي و مرات القايد و مرات يوسف و مرات نوري,sma3i w mrat lqaid w mrat youssef w mrat nouri,"Samia, the wife of the caid, the wife of Youssef, and the wife of Nouri."
وخى مكاين مشكيل,wkhay makayn mouchkil,"Alright, no problem."
وخى مكاين مشكيل,w5ay makayn mouchkil,"Alright, no problem."
شكرا بزاف مشاو ليها كلشي نماري و هي مشغولة بزاف هنا,"chokran bzaf, mshao liha kolchi nmari w hiya mshghola bzaf hna.","Thank you so much, she lost everything while she’s very busy here."
شكرا بزاف مشاو ليها كلشي نماري و هي مشغولة بزاف هنا,"chokran bzaf, mchao liha kolchi nmari w hiya mchghola bzaf hna.","Thank you so much, she lost everything while she’s very busy here."
مويا عيط ليكم ف الفيكس مخدامش متيصونيش,moya 3iyt likom f lfix mkhdamsh matisonish,"Moya called you, but the fax isn't working, don't call me."
مويا عيط ليكم ف الفيكس مخدامش متيصونيش,moya 3iyt likom f lfix m5damch matisonich,"Moya called you, but the fax isn't working, don't call me."
تنضن غلط ف النمرة,tnden ghala6 f nnmra,I think you have the wrong number.
بالسلامة و سلمي عليهم,bssalama w selmi 3lihom,Goodbye and greet them for me.
قلتي نهار 7 اى زينب,qlti nhar 7 a zineb,"You said the 7th, right Zineb?"
7 نهار 7 من شهر ديسمبر,7 nhar 7 mn shhr december,7th of December
7 نهار 7 من شهر ديسمبر,7 nhar 7 mn chhr december,7th of December
مزيان مكين حتى مشكيل,mzyan makayn 7tta mochkil,"Good, no problem."
ف الميريبوت قولي ل كلشي يجي,f lmeribot goli l kolchi yji,"In the minibus, tell everyone to come."
مزيان إن شاء الله,mzyan in cha2 allah,"Good, God willing."
و سلمي على كلشي,w selmi 3la kolchi,And greet everyone.
غادي نقولها ليهم بالسلامة,ghadi ngoulha lihom bssalama,I will tell them goodbye.
أهلا,ahlan,Hello
ألو صباح الخير اى حنان,"alo, sbah lkhir a hanane.","Hello, good morning, Hanane."
ألو صباح الخير اى حنان,"alo, sbah l5ir a hanane.","Hello, good morning, Hanane."
ألو صباح الخير اى حنان,"alo, sbah lkhir a hanane.","Hello, good morning, is this Hanan?"
ألو صباح الخير اى حنان,"alo, sbah l5ir a hanane.","Hello, good morning, is this Hanan?"
صباح الخير شكون معايا,"sba7 lkhir, shkoun m3aya?","Good morning, who is this?"
صباح الخير شكون معايا,"sba7 l5ir, chkoun m3aya?","Good morning, who is this?"
أنا زينب بنت عمت نوري,ana zineb bnt 3mmat nouri,"I am Zineb, Nouri's cousin."
اه كيف دايرة بخير,ah kif dayra bkhir,"Hi, how are you? Fine?"
اه كيف دايرة بخير,ah kif dayra b5ir,"Hi, how are you? Fine?"
بخير و نتي كيف دايرة بخير,bikhir w nti kif dayra bikhir,"Good, and you? How are you? Good."
بخير و نتي كيف دايرة بخير,bi5ir w nti kif dayra bi5ir,"Good, and you? How are you? Good."
بخير الحمد الله سولت عليك العافية,bikhir l7amdollah sowlt 3lik l3afiya,"Fine, thank God. I asked about your well-being."
بخير الحمد الله سولت عليك العافية,bi5ir l7amdollah sowlt 3lik l3afiya,"Fine, thank God. I asked about your well-being."
الحمد لله ا حنان,l7amdollah a 7anan,"Thank God, Hanane."
قولو ل مرات يوسف بلي غدي نديرو عرس ولد ختي مويا ف نهار سبعة حنا لي جينا نطلو على خالي,9olo lmrat youssef bli ghadi ndiro 3ors weld 5ti moya fnhar seb3a 7na li jina ntelo 3la 5ali,Tell Youssef's wife that we are going to organize the wedding of my aunt Mouya's son on the 7th We came to visit my uncle.
قولو ل مرات يوسف بلي غدي نديرو عرس ولد ختي مويا ف نهار سبعة حنا لي جينا نطلو على خالي,9olo lmrat youssef bli ghadi ndiro 3ors weld 5ti moya fnhar seb3a 7na li jina ntelo 3la 5ali,Tell Youssef's wife that we are going to organize the wedding of my aunt Mouya's son on the 7th. We came to visit my uncle.
ولد مويا تسناي غدي ندوزك ل مريم بش تشرح لي,weld moya tsnay ghadi ndozak l maryam bash tshra7 li,"Water boy, wait, I’ll pass you to Maryam so she can explain to me."
ولد مويا تسناي غدي ندوزك ل مريم بش تشرح لي,weld moya tsnay ghadi ndozak l maryam bach tchra7 li,"Water boy, wait, I’ll pass you to Maryam so she can explain to me."
شكون مريم,shkon maryam,Who is Maryam?
شكون مريم,chkon maryam,Who is Maryam?
فين خدام,fin khddam?,Where do you work?
فين خدام,fin 5ddam?,Where do you work?
ف طريق سبيطار سيبوس كتنزلي من لتحت,f tri9 sbitar sibous ktanzli mn lta7t,"On the way to Sebous Hospital, you go downwards."
ف إن بلاصة فين جات كلينيك سيبوس,f in blasa fin jat clinique sibous,Where is the Sebous clinic located?
اه سيبوس نزل تماك و سول نزل و سول صافي قدام كلينك سيبوس,"aah sibous nzal tmak w soul, nzal w soul saafi qdam klinik sibous","Ah, Sibous, go down there and ask, just in front of the clinic, Sibous."
نزل,nzel,Descend
اه اه سولي تماك,ah ah souli temmak,"Yeah, yeah, ask over there."
مزيان وإن بلاصة تيدير لكينيزيتيربي واش سرايدي ضروري,mzyan w in blasa tidir lkiniziterapi wash sraydi drori,"Good, and in the place where they do kinesitherapy, is it necessary to have a referral?"
مزيان وإن بلاصة تيدير لكينيزيتيربي واش سرايدي ضروري,mzyan w in blasa tidir lkiniziterapi wach sraydi drori,"Good, and in the place where they do kinesitherapy, is it necessary to have a referral?"
تيديرو ب عمليات المساج تماك هو ماشي طبيب هو ماسور,tidero b 3amliyat lmasaj tmak howa machi tbib howa masour,"They do massages there, he is not a doctor, he is a masseur."
اه إدا هو لي خدام كان تيسحاب لي هو طبيب تنهدر على الطبيب,aah ida howa li khddam kan kayseb li howa tbib tanhdar 3la tbib,"Oh, so he is the one working. I thought he was a doctor. I was talking about the doctor."
اه إدا هو لي خدام كان تيسحاب لي هو طبيب تنهدر على الطبيب,aah ida howa li 5ddam kan kayseb li howa tbib tanhdar 3la tbib,"Oh, so he is the one working. I thought he was a doctor. I was talking about the doctor."
طبيب,tbib,Doctor
سمعي ب النسبة ل الطبيب قالو لي بلي كاين واحد مزيان ف الدرعان,sma3i b nnasba l tbib qalou li blli kayn wa7ed mzyan f dra3an,"Listen, regarding the doctor, they told me there's a good one in Derâa."
ولكن سمعي قلبي لي على عنوانو البنت معطاتوش لي,walakin sme3i qalbi li 3la 3onwano lbnat ma3tatoch li,"But listen, my heart, she didn't give him her address."
ولكن سمعي قلبي لي على عنوانو البنت معطاتوش لي,walakin sme3i qalbi li 3la 3onwano lbnat ma3tatoch li,"But listen, my heart, she didn’t give him her address."
اه هو مزيان,ah howa mzyan,"Yes, he is good."
مزيان بغيت نقول هو تيفهم,mzyan bghit n9oul howa tfhm,"Good, I want to say he understands."
اه كتقول بلي كاين واحد مزيان ف الدرعان,aah katgoul blli kayn wa7ed mzyan f dra3an,"Oh, you're saying there's a good one in Derâa?"
اه غدي نقول ليك شي حاجة أ سارة جيبي لي سميتو و لادريسة,ah ghadi n9oul lik chi 7aja a sara jibi li smito w l3drisa,"Ah, I’m going to tell you something, Sarah. Bring me his name and address."
غدي نمشي و غدي نجرب طبيب الدرعان,ghadi nimshi w ghadi njarrab tbib d dra3an,I will go and try a dermatologist.
غدي نمشي و غدي نجرب طبيب الدرعان,ghadi nimchi w ghadi njarrab tbib d dra3an,I will go and try a dermatologist.
إما عتماني باديس غدي نحاول نزورو هاد السيمانة,ima 3tmani badis ghadi n7awel nzoro had simana,"Either Othmani or Badis, I will try to visit them this week."
مزيان مكاين مشكيل ف دكشي,mzyan makayn moshkil f dakshi,"Good, no problem with that."
مزيان مكاين مشكيل ف دكشي,mzyan makayn mochkil f dakchi,"Good, no problem with that."
وش باقي توجعي,wesh baqi twj3i,Are you still in pain?
وش باقي توجعي,wech baqi twj3i,Are you still in pain?
مزال عندك الحريق,mazal 3ndk l7ri9,Do you still have heartburn?
اه متنقدش نتمشى,aah matn9edsh ntmsha,I can't walk.
اه متنقدش نتمشى,aah matn9edch ntmcha,I can't walk.
عرفتي شنو وليت مايلة ف مشيتي ضهري تيضرني بزاف,"3refti shno wllyt mayla f mshitii, dehri tiderni bzzaf.",You know what? I’ve started leaning in my walk; my back hurts a lot.
عرفتي شنو وليت مايلة ف مشيتي ضهري تيضرني بزاف,"3refti chno wllyt mayla f mchitii, dehri tiderni bzzaf.",You know what? I’ve started leaning in my walk; my back hurts a lot.
اه أنا فيا لوجع بزاف,aah ana fiyya lwja3 bzzaf,"Yes, I am in a lot of pain."
عرفتي مفهمتش دابة شنو,3refti mafhemtch daba chno,"You know, I didn't understand what just happened."
علاش تنتوجع بحال هكدا علاش,3lash tantwja3 b7al hakda 3lash,"Why do I hurt like this, why?"
علاش تنتوجع بحال هكدا علاش,3lach tantwja3 b7al hakda 3lach,"Why do I hurt like this, why?"
اه واش كتضني حيت هو من لفوق صافي,ah wash katdenni 7it howa mn lfo9 safi,"Oh, do you think just because he's on top, that's it?"
اه واش كتضني حيت هو من لفوق صافي,ah wach katdenni 7it howa mn lfo9 safi,"Oh, do you think just because he's on top, that's it?"
ب سباب العضلات وليت مايلة بحال هكدا,b sbab l3adalat wlitt mayla b7al hakda,"Because of the muscles, I became tilted like this."
هو هكداك هو هكداك,howa hakdak howa hakdak,He is like that.
عرفتي هي كتضرني بزاف تيقيني,3refti hiya katdorni bzaf tiy9ini,"You know, it hurts me a lot, believe me."
عرفتي العوجاج باين مزيان أ فريال راح شفتها,3refti l3wijaj bayn mzyan a feryal ra7 shftha,"You know, the dishonesty is quite obvious, Feryal, I saw it."
عرفتي العوجاج باين مزيان أ فريال راح شفتها,3refti l3wijaj bayn mzyan a feryal ra7 chftha,"You know, the dishonesty is quite obvious, Feryal, I saw it."
لا لا فهمتي راه شفتها شفت الراديو ولا لا,la la fhemtini rah shftha shft lradio wla la,"No, no, you understood, I saw it, I saw the radio, right?"
لا لا فهمتي راه شفتها شفت الراديو ولا لا,la la fhemtini rah chftha chft lradio wla la,"No, no, you understood, I saw it, I saw the radio, right?"
سمعي وش شفتي فراشي,sma3i wesh shfiti frachi,"Listen, have you seen my bed?"
سمعي وش شفتي فراشي,sma3i wech chfiti frachi,"Listen, have you seen my bed?"
حطي تحت فراشك خشبة,7e6i te7t frashk kheshba,Put a piece of wood under your bed.
حطي تحت فراشك خشبة,7e6i te7t frachk 5echba,Put a piece of wood under your bed.
لا قالو لي حطي لوحة ديل لخشب حطي فوقها جوجو كشاط غلاض بش تكون مقادة,la galou li 7e6i law7a dial lkhshab 7e6i fou9ha joujou kshat ghlad bsh tkon mqada,They told me to place a wooden board and put two thick pieces on top to make it sturdy.
