Darija (Arabic),Darija (Arabizi),English
على كولشي الناس حوليه ... بعد مرور 6 اشهر ... كانت كاتلاوح فيها من دار,3la kolchi nas hawalih … ba3d moror t achhor … kant katlaweh fiha mn dar,About everyone around her... after 6 months... she was being thrown out of the house.
على كولشي الناس حوليه ... بعد مرور 6 اشهر ... كانت كاتلاوح فيها من دار,3la kolshi nas 7awalih … ba3d moror 6 ashhor … kant katlawe7 fiha mn dar,About everyone around her... after 6 months... she was being thrown out of the house.
على كولشي الناس حوليه ... بعد مرور 6 اشهر ... كانت كاتلاوح فيها من دار,3la kolshi nas 7awalih … ba3d moror t ashhor … kant katlawe7 fiha mn dar,About everyone around her... after 6 months... she was being thrown out of the house.
على كولشي الناس حوليه ... بعد مرور 6 اشهر ... كانت كاتلاوح فيها من دار,3la kolshi nas hawalih … ba3d moror 6 ashhor … kant katlaweh fiha mn dar,About everyone around her... after 6 months... she was being thrown out of the house.
على كولشي الناس حوليه ... بعد مرور 6 اشهر ... كانت كاتلاوح فيها من دار,3la kolshi nas hawalih … ba3d moror t ashhor … kant katlaweh fiha mn dar,About everyone around her... after 6 months... she was being thrown out of the house.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... 7tta 9arreru ytjma3u w ysl7u darha ... w dakchi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... 7tta 9arreru ytjma3u w ysl7u darha ... w dakshi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... 7tta qarreru ytjma3u w ysl7u darha ... w dakchi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... 7tta qarreru ytjma3u w ysl7u darha ... w dakshi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... htta 9arreru ytjma3u w yslhu darha ... w dakchi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... htta 9arreru ytjma3u w yslhu darha ... w dakshi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... htta qarreru ytjma3u w yslhu darha ... w dakchi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
لدار عند عائلتها ... حتى قررو يتجمعو و يصلحو دارها ... و داكشي لي دارو,ldar 3nd 3a2iltha ... htta qarreru ytjma3u w yslhu darha ... w dakshi li daru,She went to her family's house... until they decided to gather and fix her house... and that's what they did.
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir l9at rasha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir l9at racha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir l9at racha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir l9at rasha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir lqat racha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir lqat racha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir lqat rasha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2a5ir lqat rasha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir l9at racha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir l9at racha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir l9at rasha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir l9at rasha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir lqat racha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir lqat racha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir lqat rasha wa7ida f darha .. l3a2ila sm7o fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
.. غير تبعد عليهم ... فالاخير لقات راسها وحيدة فدارها .. العائلة سمحو فيها ...,.. ghir tba3ed 3lihom ... f l2akhir lqat rasha wahida f darha .. l3a2ila smho fiha ...,".. Just stay away from them ... In the end, she found herself alone in her house ... The family abandoned her ..."
لا من جهة زوجها و لا من جهتها ... حتى حد ماسلم من نحس داك,la mn jiha zoujha w la mn jihetha ... 7tta 7ed ma slm mn na7s dak,Neither from her husband's side nor from hers... no one escaped the misfortune of that.
لا من جهة زوجها و لا من جهتها ... حتى حد ماسلم من نحس داك,la mn jiha zoujha w la mn jihetha ... htta hed ma slm mn nahs dak,Neither from her husband's side nor from hers... no one escaped the misfortune of that.
الولد ... شي مرض .. شي تهرس .. شي تطرد من الخدمة .. شي سقط,lweld ... shi mred .. shi therres .. shi te6red mn l5dma .. shi s9et,The boy ... some got sick ... some got injured ... some got fired from work ... some failed.
الولد ... شي مرض .. شي تهرس .. شي تطرد من الخدمة .. شي سقط,lweld ... chi mred .. chi therres .. chi te6red mn l5dma .. chi s9et,The boy ... some got sick ... some got injured ... some got fired from work ... some failed.
الولد ... شي مرض .. شي تهرس .. شي تطرد من الخدمة .. شي سقط,lweld ... chi mred .. chi therres .. chi te6red mn l5dma .. chi sqet,The boy ... some got sick ... some got injured ... some got fired from work ... some failed.
الولد ... شي مرض .. شي تهرس .. شي تطرد من الخدمة .. شي سقط,lweld ... chi mred .. chi therres .. chi te6red mn lkhdma .. chi s9et,The boy ... some got sick ... some got injured ... some got fired from work ... some failed.
الولد ... شي مرض .. شي تهرس .. شي تطرد من الخدمة .. شي سقط,lweld ... chi mred .. chi therres .. chi te6red mn lkhdma .. chi sqet,The boy ... some got sick ... some got injured ... some got fired from work ... some failed.
الولد ... شي مرض .. شي تهرس .. شي تطرد من الخدمة .. شي سقط,lweld ... chi mred .. chi therres .. chi tetred mn l5dma .. chi s9et,The boy ... some got sick ... some got injured ... some got fired from work ... some failed.
الولد ... شي مرض .. شي تهرس .. شي تطرد من الخدمة .. شي سقط,lweld ... chi mred .. chi therres .. chi tetred mn l5dma .. chi sqet,The boy ... some got sick ... some got injured ... some got fired from work ... some failed.
