Darija (Arabic),Darija (Arabizi),English
مشى مراد معرفتش علاش,msha mourad ma3rftsh 3lash,"Murad left, I don't know why."
مساء الخير سليمة نتي بخير ؟,msa lkhir salima nti bkhir?,"Good evening, Salima. Are you doing well?"
مساء الخير سليمة نتي بخير ؟,msa l5ir salima nti b5ir?,"Good evening, Salima. Are you doing well?"
الحمد الله كريمة و نتي ؟,l7amdollah karima w nti?,"Thank God, Karima, and you?"
الحمد الله كريمة و نتي ؟,lhamdollah karima w nti?,"Thank God, Karima, and you?"
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"l7amdollah bikhir lyoom, 3iyana chwiya 7it sayma chawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"l7amdollah bi5ir lyoom, 3iyana chwiya 7it sayma chawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"l7amdollah bi5ir lyoom, 3iyana shwiya 7it sayma shawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"l7amdollah bikhir lyoom, 3iyana shwiya 7it sayma shawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"lhamdollah bi5ir lyoom, 3iyana chwiya hit sayma chawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"lhamdollah bi5ir lyoom, 3iyana shwiya hit sayma shawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"lhamdollah bikhir lyoom, 3iyana chwiya hit sayma chawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الحمد الله بخير ليوم ، عيانة شوية حيت صايمة شوال,"lhamdollah bikhir lyoom, 3iyana shwiya hit sayma shawal","Thank God, I'm fine today, just a bit tired because I'm fasting for Shawwal."
الله يتقبل متنسايش تدعي لينا,allah yta9abbel matnsaysh td3i lina,"May Allah accept, don't forget to pray for us."
الله يتقبل متنسايش تدعي لينا,allah yta9abbel matnsaych td3i lina,"May Allah accept, don't forget to pray for us."
الله يتقبل متنسايش تدعي لينا,allah ytaqabbel matnsaych td3i lina,"May Allah accept, don't forget to pray for us."
الله يتقبل متنسايش تدعي لينا,allah ytaqabbel matnsaysh td3i lina,"May Allah accept, don't forget to pray for us."
إن شاء الله ، إوا شنو عندكم ، كاين شي جديد ؟,"in cha2 allah, iwa shno 3andkom, kayn chi jdiiid?","God willing, so what do you have, anything new?"
إن شاء الله ، إوا شنو عندكم ، كاين شي جديد ؟,"in cha2 allah, iwa chno 3andkom, kayn chi jdiiid?","God willing, so what do you have, anything new?"
إن شاء الله ، إوا شنو عندكم ، كاين شي جديد ؟,"in sha2 allah, iwa shno 3andkom, kayn shi jdiiid?","God willing, so what do you have, anything new?"
إلى لعية أنا تنتسنا صيف و البحر و لعومان ب فارغ الصبر,illa l3iya ana tantsna sif w lba7r w l3oman b fargh sbr,"I can't wait for summer, the beach, and swimming."
إلى لعية أنا تنتسنا صيف و البحر و لعومان ب فارغ الصبر,illa l3iya ana tantsna sif w lbahr w l3oman b fargh sbr,"I can't wait for summer, the beach, and swimming."
بصح قريب الدخول المدرسي و تنهناو من البحر,bssa7 qrib eddokhul lmdrasi w tnnhnaw mn lba7r,"Indeed, the school season is approaching, and we’ll be done with the beach."
بصح قريب الدخول المدرسي و تنهناو من البحر,bssa7 qrib eddo5ul lmdrasi w tnnhnaw mn lba7r,"Indeed, the school season is approaching, and we’ll be done with the beach."
بصح قريب الدخول المدرسي و تنهناو من البحر,bssah qrib eddo5ul lmdrasi w tnnhnaw mn lbahr,"Indeed, the school season is approaching, and we’ll be done with the beach."
بصح قريب الدخول المدرسي و تنهناو من البحر,bssah qrib eddokhul lmdrasi w tnnhnaw mn lbahr,"Indeed, the school season is approaching, and we’ll be done with the beach."
ولا غدي نحماق,wla ghadi n7maq,Or I'm going to go crazy.
ولا غدي نحماق,wla ghadi nhmaq,Or I'm going to go crazy.
كمال كان ف الإنترنيت ، مهدرش معاك,"kamal kan f linternet, mahdarch m3ak.","Kamal was on the internet, he didn't talk to you."
كمال كان ف الإنترنيت ، مهدرش معاك,"kamal kan f linternet, mahdarsh m3ak.","Kamal was on the internet, he didn't talk to you."
هو ف أنترسبيتش ليوم كون مكانتش غالية كون شاركنا,howa f antarspeech lyoom kon makantch ghaliya kon charkna,"He said that if the registration fee wasn't expensive, he would have participated."
هو ف أنترسبيتش ليوم كون مكانتش غالية كون شاركنا,howa f antarspeesh lyoom kon makantsh ghaliya kon sharkna,"He said that if the registration fee wasn't expensive, he would have participated."
المرة الجاية إن شاء الله ، متعرف ؟,"lmra ljaya in cha2 allah, mat3rf?","Next time, God willing. You never know?"
المرة الجاية إن شاء الله ، متعرف ؟,"lmra ljaya in sha2 allah, mat3rf?","Next time, God willing. You never know?"
سلام مراد نت هنا,salam mourad nt hna,"Hello Murad, I am here."
سلام,salam,Hello
كي دايرة سليمة ؟,kif dayra salima?,How is Salima?
ف شنو غدي نهدرو ليوم ؟,f chno ghadi nhdro lyoom?,What are we going to talk about today?
ف شنو غدي نهدرو ليوم ؟,f shno ghadi nhdro lyoom?,What are we going to talk about today?
ملقيتش شي موضوع,mal9itch chi mawdou3,I didn't find any topic.
ملقيتش شي موضوع,mal9itsh shi mawdou3,I didn't find any topic.
ملقيتش شي موضوع,malqitch chi mawdou3,I didn't find any topic.
ملقيتش شي موضوع,malqitsh shi mawdou3,I didn't find any topic.
و نت مراد ؟,w nta mourad?,"And you, Murad?"
غدي يدوز الوقت كولو ف سكات,ghadi ydoz lwe9t kolo f skat,He will spend all the time in silence.
غدي يدوز الوقت كولو ف سكات,ghadi ydoz lweqt kolo f skat,He will spend all the time in silence.
مراد متيجاوبش ، معرفاهش فين هو,"murad matijawbsh, ma3arfahesh fin howa.",Mourad is not responding; I don’t know where he is.
مراد متيجاوبش ، معرفاهش فين هو,"murad matijawbch, ma3arfahech fin howa.",Mourad is not responding; I don’t know where he is.
أنا وليت تنشق بلي مراد تيغسل الماعن و قلتها من نهار لول,ana wlit tanshe9 blli mourad tighsl lma3n w 9ltha mn nhar luwl.,"I realized that Mourad washes the dishes, and I said it from the first day."
أنا وليت تنشق بلي مراد تيغسل الماعن و قلتها من نهار لول,ana wlit tanche9 blli mourad tighsl lma3n w 9ltha mn nhar luwl.,"I realized that Mourad washes the dishes, and I said it from the first day."
أنا وليت تنشق بلي مراد تيغسل الماعن و قلتها من نهار لول,ana wlit tancheq blli mourad tighsl lma3n w qltha mn nhar luwl.,"I realized that Mourad washes the dishes, and I said it from the first day."
أنا وليت تنشق بلي مراد تيغسل الماعن و قلتها من نهار لول,ana wlit tansheq blli mourad tighsl lma3n w qltha mn nhar luwl.,"I realized that Mourad washes the dishes, and I said it from the first day."
عندك الصح ، هو تيطل و تيغيب,"3ndek lsse7, howa kay6el w kayghib.","You're right, he shows up and disappears."
عندك الصح ، هو تيطل و تيغيب,"3ndek lsse7, howa kaytel w kayghib.","You're right, he shows up and disappears."
عندك الصح ، هو تيطل و تيغيب,"3ndek lsseh, howa kay6el w kayghib.","You're right, he shows up and disappears."
عندك الصح ، هو تيطل و تيغيب,"3ndek lsseh, howa kaytel w kayghib.","You're right, he shows up and disappears."
كاين شي جدير ليوم ف مصر ؟ مشفتش تلفازة ليوم دوزت النهار غير ف النعاس,"kayn shi jadir lyoom f masr? machftch tlfaza lyoom, dozt nhar ghir f nna3as.",Is there any news today in Egypt? I haven't watched TV today; I spent the day just sleeping.
كاين شي جدير ليوم ف مصر ؟ مشفتش تلفازة ليوم دوزت النهار غير ف النعاس,"kayn chi jadir lyoom f masr? machftch tlfaza lyoom, dozt nhar ghir f nna3as.",Is there any news today in Egypt? I haven't watched TV today; I spent the day just sleeping.
كاين شي جدير ليوم ف مصر ؟ مشفتش تلفازة ليوم دوزت النهار غير ف النعاس,"kayn shi jadir lyoom f masr? mashftsh tlfaza lyoom, dozt nhar ghir f nna3as.",Is there any news today in Egypt? I haven't watched TV today; I spent the day just sleeping.
أنا مكنتش ف داري ، ماعنديش أخر الأخبار,"ana mkntch f dari, ma3ndich akhr lakhbar.","I wasn't at home, I don't have the latest news."
أنا مكنتش ف داري ، ماعنديش أخر الأخبار,"ana mkntch f dari, ma3ndich a5r la5bar.","I wasn't at home, I don't have the latest news."
أنا مكنتش ف داري ، ماعنديش أخر الأخبار,"ana mkntsh f dari, ma3ndish a5r la5bar.","I wasn't at home, I don't have the latest news."
أنا مكنتش ف داري ، ماعنديش أخر الأخبار,"ana mkntsh f dari, ma3ndish akhr lakhbar.","I wasn't at home, I don't have the latest news."
واش لقيتي شي سيت ؟,wash l9iti shi site?,Did you find any site?
واش لقيتي شي سيت ؟,wach l9iti chi site?,Did you find any site?
واش لقيتي شي سيت ؟,wach lqiti chi site?,Did you find any site?
واش لقيتي شي سيت ؟,wash lqiti shi site?,Did you find any site?
لقيت سيت فيه 362 صفحة ديال الأمتال الشعبية ، تيليشارجيتها و غدي ندير ليها طريطمون,"l9it site fih 362 saf7a dial lamthal cha3biya, telechargitha w ghadi ndir liha traitemont","I found a site with 362 pages of proverbs, I downloaded them, and I’m going to organize them."
لقيت سيت فيه 362 صفحة ديال الأمتال الشعبية ، تيليشارجيتها و غدي ندير ليها طريطمون,"l9it site fih 362 saf7a dial lamthal sha3biya, teleshargitha w ghadi ndir liha traitemont","I found a site with 362 pages of proverbs, I downloaded them, and I’m going to organize them."
لقيت سيت فيه 362 صفحة ديال الأمتال الشعبية ، تيليشارجيتها و غدي ندير ليها طريطمون,"l9it site fih 362 safha dial lamthal cha3biya, telechargitha w ghadi ndir liha traitemont","I found a site with 362 pages of proverbs, I downloaded them, and I’m going to organize them."
لقيت سيت فيه 362 صفحة ديال الأمتال الشعبية ، تيليشارجيتها و غدي ندير ليها طريطمون,"l9it site fih 362 safha dial lamthal sha3biya, teleshargitha w ghadi ndir liha traitemont","I found a site with 362 pages of proverbs, I downloaded them, and I’m going to organize them."
