Darija (Arabic),Darija (Arabizi),English
ماقدارتش نتحملاك كتر من هادشي,ma9dartsh nte7mlak ktr mn hadshi,I can't tolerate you more than this.
ماقدارتش نتحملاك كتر من هادشي,ma9dartch nte7mlak ktr mn hadchi,I can't tolerate you more than this.
ماقدارتش نتحملاك كتر من هادشي,ma9dartch ntehmlak ktr mn hadchi,I can't tolerate you more than this.
ماقدارتش نتحملاك كتر من هادشي,ma9dartsh ntehmlak ktr mn hadshi,I can't tolerate you more than this.
ماقدارتش نتحملاك كتر من هادشي,maqdartch nte7mlak ktr mn hadchi,I can't tolerate you more than this.
ماقدارتش نتحملاك كتر من هادشي,maqdartch ntehmlak ktr mn hadchi,I can't tolerate you more than this.
ماقدارتش نتحملاك كتر من هادشي,maqdartsh nte7mlak ktr mn hadshi,I can't tolerate you more than this.
ماقدارتش نتحملاك كتر من هادشي,maqdartsh ntehmlak ktr mn hadshi,I can't tolerate you more than this.
ووو,wuuu,Wow
ماتواقاعتش هادشي,matwa9a3tch hadchi,I didn't expect this.
ماتواقاعتش هادشي,matwa9a3tsh hadshi,I didn't expect this.
ماتواقاعتش هادشي,matwaqa3tch hadchi,I didn't expect this.
ماتواقاعتش هادشي,matwaqa3tsh hadshi,I didn't expect this.
شنو درت؟,shno drt?,What did you do?
شنو درت؟,chno drt?,What did you do?
شافتي كيفاش كادوي معايا,chafti kifach kadwi m3aya,Did you see how he/she talks to me?
شافتي كيفاش كادوي معايا,shafti kifash kadwi m3aya,Did you see how he/she talks to me?
مابقيتيش قادار تڭول حتا لايلا ساعيدا,mabqitich qadar tgoul 7ta layla sa3ida,"You can no longer even say ""no, Layla Saida."""
مابقيتيش قادار تڭول حتا لايلا ساعيدا,mabqitich qadar tgoul hta layla sa3ida,"You can no longer even say ""no, Layla Saida."""
مابقيتيش قادار تڭول حتا لايلا ساعيدا,mabqitish qadar tgoul 7ta layla sa3ida,"You can no longer even say ""no, Layla Saida."""
مابقيتيش قادار تڭول حتا لايلا ساعيدا,mabqitish qadar tgoul hta layla sa3ida,"You can no longer even say ""no, Layla Saida."""
كانطالب ب حتيرام موتابادال ف زواج,kantaleb b 7tiram motabadal f zwaj,I demand mutual respect in marriage.
كانطالب ب حتيرام موتابادال ف زواج,kantaleb b htiram motabadal f zwaj,I demand mutual respect in marriage.
معاك نتا ديما هير واحد ل اتيجاه,m3ak nta dima ghir wahed l itijah,"With you, it's always one direction."
عصبتيني و لاحضت اناني انكون حسن بعيدا عليك,3asabtini w la7adt enani nkoun 7sn b3id 3lik.,"You annoyed me, and I realized that I would be better off away from you."
عصبتيني و لاحضت اناني انكون حسن بعيدا عليك,3asabtini w lahadt enani nkoun hsn b3id 3lik.,"You annoyed me, and I realized that I would be better off away from you."
شحال هادا انتا كاتحاس هاكا؟,ch7al hada nta kat7as haka?,How long have you been feeling like this?
شحال هادا انتا كاتحاس هاكا؟,chhal hada nta kathas haka?,How long have you been feeling like this?
شحال هادا انتا كاتحاس هاكا؟,sh7al hada nta kat7as haka?,How long have you been feeling like this?
شحال هادا انتا كاتحاس هاكا؟,shhal hada nta kathas haka?,How long have you been feeling like this?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kan7ess blli hadi awel mara li katgouli fiha chi haja wa9e3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lach kan7ess blli hadi awel mara li katgouli fiha chi haja wa9e3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lach kan7ess blli hadi awel mara li katgouli fiha chi haja waqe3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lach kanhess blli hadi awel mara li katgouli fiha chi haja wa9e3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lach kanhess blli hadi awel mara li katgouli fiha chi haja waqe3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kan7ess blli hadi awel mara li katgouli fiha chi haja waqe3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kan7ess blli hadi awel mara li katgouli fiha shi haja wa9e3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kan7ess blli hadi awel mara li katgouli fiha shi haja waqe3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kanhess blli hadi awel mara li katgouli fiha chi haja wa9e3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kanhess blli hadi awel mara li katgouli fiha chi haja waqe3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kanhess blli hadi awel mara li katgouli fiha shi haja wa9e3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
علاش كانحص بلي هادي اوال مرا لي كاتڭولي فيها شي هاجا واقعا بيناتنا؟,3lash kanhess blli hadi awel mara li katgouli fiha shi haja waqe3a binatna?,Why do I feel like this is the first time you're telling me something real between us?
انا بحال لويس ف اطفال لجانا,ana b7al lwis f atfal lajana,"I'm like Louis in ""The Jungle Book"" kids."
انا بحال لويس ف اطفال لجانا,ana bhal lwis f atfal lajana,"I'm like Louis in ""The Jungle Book"" kids."
ملي كايڭول ل شوايب بلي راه راه بغا ابدل لجوو,mlli kaygoul l shwaib blli rah bgha ybddl ljaw,When Choaib says that he wants a change of atmosphere.
ملي كايڭول ل شوايب بلي راه راه بغا ابدل لجوو,mlli kaygoul l chwaib blli rah bgha ybddl ljaw,When Choaib says that he wants a change of atmosphere.
عقلتي علا ديك لقطا راءيعا,3qlti 3la dik lqta ra2i3a,Do you remember that amazing scene?
شفناه بلفرانكيا,shfnah belfrankia,We saw him in France.
شفناه بلفرانكيا,chfnah belfrankia,We saw him in France.
ماعنديش حتا فيكرا علا ليكادوي عليه,ma3andish 7ta fikra 3la likadwi 3lih,I have no idea what they're talking about.
ماعنديش حتا فيكرا علا ليكادوي عليه,ma3andich 7ta fikra 3la likadwi 3lih,I have no idea what they're talking about.
ماعنديش حتا فيكرا علا ليكادوي عليه,ma3andich hta fikra 3la likadwi 3lih,I have no idea what they're talking about.
ماعنديش حتا فيكرا علا ليكادوي عليه,ma3andish hta fikra 3la likadwi 3lih,I have no idea what they're talking about.
ماعندي تا فيكرا علاياش كادوي,ma3andi ta fikra 3la yash kadwi,I have no idea what you're talking about.
ماعندي تا فيكرا علاياش كادوي,ma3andi ta fikra 3la yach kadwi,I have no idea what you're talking about.
والاكين غادي نمشي معاك فهادي,wlakine ghadi nmshi m3ak fhadi,But I will go along with you on this.
والاكين غادي نمشي معاك فهادي,wlakine ghadi nmchi m3ak fhadi,But I will go along with you on this.
غادي نفتارض اناهو يالاه تاحت عليا لفيكرا,ghadi nftarad anaho yallah ta7t 3liya lfikra,I will assume the idea just came to me.
غادي نفتارض اناهو يالاه تاحت عليا لفيكرا,ghadi nftarad anaho yallah taht 3liya lfikra,I will assume the idea just came to me.
ادان، اه، فيعلان، عقلت علا لفيلم لغابي ديالك,"adan, ah, fi3lan, 3qlt 3la lfilm lghabi dialk","Adan, ah, indeed, I remembered your favorite movie."
غاليبان طلع عيان,ghaliban tla3 3ayan,He seems tired.
و هادا هووا صاباب علاش ماقدرتش نتفكرو,w hada howa sabab 3lash ma9dertch ntfekro,And that's the reason why I couldn't remember.
و هادا هووا صاباب علاش ماقدرتش نتفكرو,w hada howa sabab 3lach ma9dertch ntfekro,And that's the reason why I couldn't remember.
و هادا هووا صاباب علاش ماقدرتش نتفكرو,w hada howa sabab 3lach maqdertch ntfekro,And that's the reason why I couldn't remember.
و هادا هووا صاباب علاش ماقدرتش نتفكرو,w hada howa sabab 3lash ma9dertsh ntfekro,And that's the reason why I couldn't remember.
و هادا هووا صاباب علاش ماقدرتش نتفكرو,w hada howa sabab 3lash maqdertch ntfekro,And that's the reason why I couldn't remember.
و هادا هووا صاباب علاش ماقدرتش نتفكرو,w hada howa sabab 3lash maqdertsh ntfekro,And that's the reason why I couldn't remember.
اصلان ماعمرهوم عجبوني لءافلام لفارانكيا,asslan ma3mrhom 3jbouni l2aflam lfarankia,"Honestly, I never liked French movies."
فيهوم لءيستيبطان و موميلين بزاف,fihom l2istibtatan w momilin bzaf,They are lazy and very boring.
ماجموعا ديال ناس لي عاجبهوم راشوم,majmou3a dial nas li 3ajbhom rchoum,A group of people who like tattoos.
ماجموعا ديال ناس لي عاجبهوم راشوم,majmou3a dial nas li 3ajbhom rshoum,A group of people who like tattoos.
لكلما سحيحا هيا اتموسپهرا، ماشي لهاوا، والاكين بحال بحال,"lkolma s7i7a hiya atmosp7ra, machi lhawa, walakin b7al b7al","The correct word is ""atmosphere,"" not ""air,"" but they are similar."
لكلما سحيحا هيا اتموسپهرا، ماشي لهاوا، والاكين بحال بحال,"lkolma s7i7a hiya atmosp7ra, mashi lhawa, walakin b7al b7al","The correct word is ""atmosphere,"" not ""air,"" but they are similar."
لكلما سحيحا هيا اتموسپهرا، ماشي لهاوا، والاكين بحال بحال,"lkolma shiha hiya atmosphra, machi lhawa, walakin bhal bhal","The correct word is ""atmosphere,"" not ""air,"" but they are similar."
لكلما سحيحا هيا اتموسپهرا، ماشي لهاوا، والاكين بحال بحال,"lkolma shiha hiya atmosphra, mashi lhawa, walakin bhal bhal","The correct word is ""atmosphere,"" not ""air,"" but they are similar."
انا كانتخناق فجانبك,ana kanatkhnaq fjanbk,I feel suffocated by your side.
انا كانتخناق فجانبك,ana kanat5naq fjanbk,I feel suffocated by your side.
نتا قديم، اغابي، امكاتقدارش تكبار,"nta 9dim, 3ghabi, ma kat9darsh tkbar","You are old, but you can't grow up."
نتا قديم، اغابي، امكاتقدارش تكبار,"nta 9dim, 3ghabi, ma kat9darch tkbar","You are old, but you can't grow up."
نتا قديم، اغابي، امكاتقدارش تكبار,"nta qdim, 3ghabi, ma katqdarch tkbar","You are old, but you can't grow up."
نتا قديم، اغابي، امكاتقدارش تكبار,"nta qdim, 3ghabi, ma katqdarsh tkbar","You are old, but you can't grow up."
ڭد هاكا، اباقي كاتعيش فعالام تل مانڭا و روسوم موتاحاريكا، ماكاتحشمش,"ngd haka, baqi kat3ich f 3alam tal manga w rousom mot7arrika, makat7chmch.","Look at you, still living in the world of manga and animated drawings, aren't you ashamed?"
ڭد هاكا، اباقي كاتعيش فعالام تل مانڭا و روسوم موتاحاريكا، ماكاتحشمش,"ngd haka, baqi kat3ich f 3alam tal manga w rousom motharrika, makathchmch.","Look at you, still living in the world of manga and animated drawings, aren't you ashamed?"
